,week_end_date,metro,state_id,cbsa_code,cbsa_title,hh_rank,median_listing_price_yy,active_listing_count_yy,median_days_on_market_by_day_yy,median_days_on_market_yy,new_listing_count_yy,new_listing_share_yy,price_reduced_count_yy,price_reduced_share_yy
15908,8/18/2018,atlanta-sandy springs-roswell, ga,12060,"atlanta-sandy springs-roswell, ga",9,8.4,-4.3,-1,-2.0,5.2,0.8,15.7,0.7
15909,8/18/2018,boston-cambridge-newton, ma-nh,14460,"boston-cambridge-newton, ma-nh",10,4.1,3.1,-5,-9.3,-2.4,-0.5,41.1,0.5
15910,8/18/2018,san francisco-oakland-hayward, ca,41860,"san francisco-oakland-hayward, ca",11,4.8,21.4,-2,-6.5,6.9,-1.8,8.2,1.5
15911,8/18/2018,detroit-warren-dearborn, mi,19820,"detroit-warren-dearborn, mi",12,8.0,2.0,-1,-2.6,1.7,0.0,-0.7,0.7
15912,8/18/2018,phoenix-mesa-scottsdale, az,38060,"phoenix-mesa-scottsdale, az",13,4.5,-7.4,-6,-10.9,6.2,1.3,85.0,1.1
15913,8/18/2018,seattle-tacoma-bellevue, wa,42660,"seattle-tacoma-bellevue, wa",14,13.4,34.2,7,29.2,0.2,-3.9,-1.6,2.8
15914,8/18/2018,minneapolis-st. paul-bloomington, mn-wi,33460,"minneapolis-st. paul-bloomington, mn-wi",15,6.7,-5.7,-5,-11.4,6.9,1.3,49.8,-0.3
15915,8/18/2018,riverside-san bernardino-ontario, ca,40140,"riverside-san bernardino-ontario, ca",16,5.3,12.4,-1,-2.1,4.4,-0.6,12.1,1.7
15916,8/18/2018,tampa-st. petersburg-clearwater, fl,45300,"tampa-st. petersburg-clearwater, fl",17,1.9,2.6,0,0.0,-4.4,-0.5,45.4,0.8
15917,8/18/2018,san diego-carlsbad, ca,41740,"san diego-carlsbad, ca",18,-1.3,30.6,-3,-8.8,15.9,-1.4,-7.8,1.7
15918,8/18/2018,st. louis, mo-il,41180,"st. louis, mo-il",19,11.4,-5.7,-2,-3.3,6.2,0.9,18.3,0.2
15919,8/18/2018,denver-aurora-lakewood, co,19740,"denver-aurora-lakewood, co",20,-1.0,4.0,0,0.0,-8.3,-1.6,11.8,0.8
15920,8/18/2018,baltimore-columbia-towson, md,12580,"baltimore-columbia-towson, md",21,6.6,-4.7,-4,-7.0,11.7,1.3,-5.6,0.5
15921,8/18/2018,pittsburgh, pa,38300,"pittsburgh, pa",22,2.2,-14.1,-3,-4.4,-9.3,0.4,19.2,-0.2
15922,8/18/2018,portland-vancouver-hillsboro, or-wa,38900,"portland-vancouver-hillsboro, or-wa",23,1.0,19.0,1,2.7,11.2,-0.7,-12.5,0.7
15923,8/18/2018,charlotte-concord-gastonia, nc-sc,16740,"charlotte-concord-gastonia, nc-sc",24,0.9,-1.7,-4,-6.8,20.6,1.8,9.4,0.8
15924,8/18/2018,orlando-kissimmee-sanford, fl,36740,"orlando-kissimmee-sanford, fl",25,7.6,-7.0,-5,-7.7,-4.1,0.2,2.7,1.4
15925,8/18/2018,cleveland-elyria, oh,17460,"cleveland-elyria, oh",26,11.5,-5.9,-9,-14.1,-5.6,0.0,4.2,-0.3
15926,8/18/2018,cincinnati, oh-ky-in,17140,"cincinnati, oh-ky-in",27,8.1,-7.3,-3,-5.8,1.9,0.8,3.7,0.9
15927,8/18/2018,san antonio-new braunfels, tx,41700,"san antonio-new braunfels, tx",28,3.1,3.5,1,1.8,-2.9,-0.5,38.9,0.1
15928,8/18/2018,sacramento--roseville--arden-arcade, ca,40900,"sacramento--roseville--arden-arcade, ca",29,0.0,13.2,0,0.0,0.9,-1.3,13.6,0.0
15929,8/18/2018,kansas city, mo-ks,28140,"kansas city, mo-ks",30,7.4,9.0,-5,-8.6,8.4,-0.1,10.5,1.8
15930,8/18/2018,columbus, oh,18140,"columbus, oh",31,9.8,-2.3,-8,-17.8,6.9,0.9,2.8,0.5
15931,8/18/2018,indianapolis-carmel-anderson, in,26900,"indianapolis-carmel-anderson, in",32,9.9,-4.7,-4,-7.5,4.3,0.9,38.1,1.3
15932,8/18/2018,las vegas-henderson-paradise, nv,29820,"las vegas-henderson-paradise, nv",33,5.0,-3.0,-14,-29.8,12.1,1.6,-9.3,2.5
15933,8/18/2018,austin-round rock, tx,12420,"austin-round rock, tx",34,-4.0,-2.2,-2,-3.7,2.7,0.4,29.2,-0.5
15934,8/18/2018,nashville-davidson--murfreesboro--franklin, tn,34980,"nashville-davidson--murfreesboro--franklin, tn",35,-4.7,26.7,-1,-2.6,27.8,0.1,166.7,0.8
15935,8/18/2018,san jose-sunnyvale-santa clara, ca,41940,"san jose-sunnyvale-santa clara, ca",36,12.2,67.2,0,0.0,12.4,-6.2,1.5,2.6
15936,8/18/2018,virginia beach-norfolk-newport news, va-nc,47260,"virginia beach-norfolk-newport news, va-nc",37,5.6,-5.1,-4,-6.3,14.0,1.1,-8.5,0.4
15937,8/18/2018,milwaukee-waukesha-west allis, wi,33340,"milwaukee-waukesha-west allis, wi",38,18.8,-21.6,-6,-12.5,-9.6,1.4,20.5,0.1
15938,8/18/2018,providence-warwick, ri-ma,39300,"providence-warwick, ri-ma",39,4.2,3.5,-4,-7.3,11.7,0.6,11.6,0.3
15939,8/18/2018,jacksonville, fl,27260,"jacksonville, fl",40,0.3,10.8,1,1.6,4.5,-0.4,-10.2,1.5
15940,8/18/2018,oklahoma city, ok,36420,"oklahoma city, ok",41,4.4,-8.9,0,0.0,-9.3,0.0,2.4,0.6
15941,8/18/2018,louisville/jefferson county, ky-in,31140,"louisville/jefferson county, ky-in",42,10.4,-12.1,-7,-13.7,-14.3,-0.2,7.5,1.5
15942,8/18/2018,memphis, tn-ms-ar,32820,"memphis, tn-ms-ar",43,10.2,-20.3,1,1.7,-16.5,0.3,-3.6,1.5
15943,8/18/2018,new orleans-metairie, la,35380,"new orleans-metairie, la",44,2.0,3.2,1,1.4,-1.7,-0.3,9.3,0.7
15944,8/18/2018,richmond, va,40060,"richmond, va",45,8.1,-6.4,-5,-8.8,-1.9,0.4,12.4,0.5
15945,8/18/2018,buffalo-cheektowaga-niagara falls, ny,15380,"buffalo-cheektowaga-niagara falls, ny",46,9.8,-1.3,-1,-2.5,-2.8,-0.2,14.4,0.9
15946,8/18/2018,hartford-west hartford-east hartford, ct,25540,"hartford-west hartford-east hartford, ct",47,1.8,-0.1,-1,-1.5,-1.6,-0.1,4.4,0.4
15947,8/18/2018,raleigh, nc,39580,"raleigh, nc",48,2.6,2.2,4,6.6,-4.3,-0.6,-11.3,0.4
15948,8/18/2018,birmingham-hoover, al,13820,"birmingham-hoover, al",49,9.5,-15.3,-8,-10.8,-5.4,0.7,1.4,2.0
15949,8/18/2018,rochester, ny,40380,"rochester, ny",50,7.5,-2.4,-4,-8.2,15.4,1.4,-18.1,1.0
15950,8/18/2018,tucson, az,46060,"tucson, az",51,12.0,-17.1,-4,-6.9,-12.4,0.5,-7.2,1.2
15951,8/18/2018,salt lake city, ut,41620,"salt lake city, ut",52,5.1,-6.9,-2,-6.1,-8.0,-0.1,11.9,1.1
15952,8/18/2018,grand rapids-wyoming, mi,24340,"grand rapids-wyoming, mi",53,10.4,-2.1,-2,-5.4,0.0,0.2,-1.3,0.7
15953,8/18/2018,tulsa, ok,46140,"tulsa, ok",54,-2.9,-1.1,0,0.0,17.1,1.2,-12.1,-0.9
15954,8/18/2018,albany-schenectady-troy, ny,10580,"albany-schenectady-troy, ny",55,5.2,-8.4,-9,-10.8,-7.0,0.1,0.9,1.0
15955,8/18/2018,albuquerque, nm,10740,"albuquerque, nm",56,2.0,-8.9,3,5.9,-15.5,-0.6,0.0,0.7
15956,8/18/2018,worcester, ma-ct,49340,"worcester, ma-ct",57,7.7,-0.1,-5,-8.6,-1.0,-0.1,15.7,0.6
15957,8/18/2018,omaha-council bluffs, ne-ia,36540,"omaha-council bluffs, ne-ia",58,10.3,5.6,-11,-26.2,14.0,0.8,31.2,-0.2
15958,8/18/2018,knoxville, tn,28940,"knoxville, tn",59,7.6,-7.3,-11,-15.1,0.3,0.5,-5.7,1.6
15959,8/18/2018,bridgeport-stamford-norwalk, ct,14860,"bridgeport-stamford-norwalk, ct",60,0.7,4.8,-3,-3.3,3.2,-0.1,-9.1,-0.1
15960,8/18/2018,greenville-anderson-mauldin, sc,24860,"greenville-anderson-mauldin, sc",61,1.3,-7.3,4,6.3,-4.2,0.2,4.9,0.3
15961,8/18/2018,new haven-milford, ct,35300,"new haven-milford, ct",62,0.3,-6.8,-4,-5.6,2.0,0.4,-17.2,-0.3
15962,8/18/2018,north port-sarasota-bradenton, fl,35840,"north port-sarasota-bradenton, fl",63,2.9,-1.9,4,4.5,-22.4,-1.2,-20.5,-0.9
15963,8/18/2018,dayton, oh,19380,"dayton, oh",64,12.6,-18.2,-8,-14.8,-6.5,1.2,38.3,1.3
15964,8/18/2018,urban honolulu, hi,46520,"urban honolulu, hi",65,0.0,16.4,1,1.7,9.1,-0.5,9.5,1.8
15965,8/18/2018,allentown-bethlehem-easton, pa-nj,10900,"allentown-bethlehem-easton, pa-nj",66,2.6,-9.0,-10,-14.5,16.4,1.7,-17.2,0.8
15966,8/18/2018,baton rouge, la,12940,"baton rouge, la",67,5.3,25.6,9,14.3,24.9,0.0,18.2,-1.9
15967,8/18/2018,columbia, sc,17900,"columbia, sc",68,10.1,-14.8,-8,-11.8,10.6,1.7,-29.4,1.2
15968,8/18/2018,greensboro-high point, nc,24660,"greensboro-high point, nc",69,19.6,-25.2,-9,-11.1,14.7,2.9,51.5,0.2
15969,8/18/2018,fresno, ca,23420,"fresno, ca",70,5.4,12.2,-5,-11.4,14.1,0.2,16.9,0.3
15970,8/18/2018,little rock-north little rock-conway, ar,30780,"little rock-north little rock-conway, ar",71,8.9,-5.0,-5,-7.7,-1.2,0.3,-1.8,1.1
15971,8/18/2018,charleston-north charleston, sc,16700,"charleston-north charleston, sc",72,-1.3,-0.1,-2,-2.5,-7.3,-0.5,39.4,1.5
15972,8/18/2018,akron, oh,10420,"akron, oh",73,11.3,-10.2,-5,-9.4,-7.7,0.3,-4.9,0.1
15973,8/18/2018,cape coral-fort myers, fl,15980,"cape coral-fort myers, fl",74,-3.4,7.0,-2,-2.1,7.1,0.0,-9.8,0.3
15974,8/18/2018,el paso, tx,21340,"el paso, tx",75,6.2,-22.6,-11,-11.8,-9.5,0.8,34.6,1.4
15975,8/18/2018,oxnard-thousand oaks-ventura, ca,37100,"oxnard-thousand oaks-ventura, ca",76,-5.5,21.6,-2,-4.4,30.6,0.6,2.1,0.2
15976,8/18/2018,colorado springs, co,17820,"colorado springs, co",77,1.3,5.5,-5,-11.9,4.0,-0.2,-4.4,-0.2
15977,8/18/2018,madison, wi,31540,"madison, wi",78,0.0,-9.3,-1,-1.9,-14.1,-0.4,3.6,0.1
15978,8/18/2018,bakersfield, ca,12540,"bakersfield, ca",79,3.6,1.3,-5,-9.6,-1.8,-0.3,2.4,-1.5
15979,8/18/2018,syracuse, ny,45060,"syracuse, ny",80,10.3,-7.3,-3,-4.7,0.0,0.6,-16.4,2.1
15980,8/18/2018,winston-salem, nc,49180,"winston-salem, nc",81,11.7,-13.6,-17,-20.0,31.5,2.8,31.6,-0.5
15981,8/18/2018,deltona-daytona beach-ormond beach, fl,19660,"deltona-daytona beach-ormond beach, fl",82,5.8,87.1,8,12.1,53.5,-1.3,-28.0,-2.8
15982,8/18/2018,wichita, ks,48620,"wichita, ks",83,11.7,-10.4,7,14.0,-15.4,-0.5,-21.0,-0.3
15983,8/18/2018,toledo, oh,45780,"toledo, oh",84,7.4,-6.6,-5,-9.4,0.5,0.6,-5.2,0.2
15984,8/18/2018,boise city, id,14260,"boise city, id",85,22.1,-26.2,-6,-16.7,-23.4,0.4,8.0,2.7
15985,8/18/2018,springfield, ma,44140,"springfield, ma",86,1.2,-7.5,-6,-9.4,-8.8,-0.1,1.8,1.8
15986,8/18/2018,des moines-west des moines, ia,19780,"des moines-west des moines, ia",87,3.6,5.8,5,8.3,13.3,0.5,6.3,-0.4
15987,8/18/2018,lakeland-winter haven, fl,29460,"lakeland-winter haven, fl",88,5.0,-4.9,-16,-21.3,3.6,0.6,20.2,-1.2
15988,8/18/2018,palm bay-melbourne-titusville, fl,37340,"palm bay-melbourne-titusville, fl",89,1.3,13.2,4,7.3,-5.6,-1.4,-15.6,0.8
15989,8/18/2018,mcallen-edinburg-mission, tx,32580,"mcallen-edinburg-mission, tx",90,2.3,-10.1,9,10.6,4.7,0.8,-10.6,-0.5
15990,8/18/2018,scranton--wilkes-barre--hazleton, pa,42540,"scranton--wilkes-barre--hazleton, pa",91,8.1,-13.0,-14,-15.4,-3.1,0.6,7.8,-0.5
15991,8/18/2018,harrisburg-carlisle, pa,25420,"harrisburg-carlisle, pa",92,10.5,-18.7,-2,-2.9,-25.5,-0.6,-21.8,0.6
15992,8/18/2018,youngstown-warren-boardman, oh-pa,49660,"youngstown-warren-boardman, oh-pa",93,15.3,-16.4,-10,-13.3,-5.2,0.9,-14.8,0.3
15993,8/18/2018,augusta-richmond county, ga-sc,12260,"augusta-richmond county, ga-sc",94,2.1,-14.8,0,0.0,-22.8,-0.6,84.6,0.5
15994,8/18/2018,stockton-lodi, ca,44700,"stockton-lodi, ca",95,1.5,16.5,3,9.1,2.9,-1.6,0.8,0.0
15995,8/18/2018,chattanooga, tn-ga,16860,"chattanooga, tn-ga",96,12.6,-6.3,0,0.0,15.3,1.5,0.4,-0.6
15996,8/18/2018,portland-south portland, me,38860,"portland-south portland, me",97,2.9,-8.0,-3,-4.4,-13.4,-0.4,-14.2,1.5
15997,8/18/2018,durham-chapel hill, nc,20500,"durham-chapel hill, nc",98,-1.2,-4.6,-12,-16.7,8.8,1.0,-20.3,2.1
15998,8/18/2018,spokane-spokane valley, wa,44060,"spokane-spokane valley, wa",99,14.5,-24.0,0,0.0,-9.1,1.7,4.4,0.1
15999,8/18/2018,jackson, ms,27140,"jackson, ms",100,6.3,-23.4,-3,-3.7,8.8,1.8,22.1,1.7
16000,8/11/2018,new york-newark-jersey city, ny-nj-pa,35620,"new york-newark-jersey city, ny-nj-pa",1,10.3,2.3,-6,-8.3,-12.1,-1.0,33.8,0.6
16001,8/11/2018,los angeles-long beach-anaheim, ca,31080,"los angeles-long beach-anaheim, ca",2,2.5,15.0,0,0.0,5.5,-0.9,6.4,2.0
16002,8/11/2018,chicago-naperville-elgin, il-in-wi,16980,"chicago-naperville-elgin, il-in-wi",3,4.9,1.8,-4,-8.0,4.8,0.3,25.8,0.0
16003,8/11/2018,dallas-fort worth-arlington, tx,19100,"dallas-fort worth-arlington, tx",4,-2.5,17.2,1,2.2,-2.8,-1.7,2.9,0.1
16004,8/11/2018,philadelphia-camden-wilmington, pa-nj-de-md,37980,"philadelphia-camden-wilmington, pa-nj-de-md",5,7.0,-12.0,-7,-10.3,-0.4,0.9,3.2,0.7
16005,8/11/2018,washington-arlington-alexandria, dc-va-md-wv,47900,"washington-arlington-alexandria, dc-va-md-wv",6,0.0,-3.5,-2,-4.2,1.9,0.5,-2.9,0.6
16006,8/11/2018,houston-the woodlands-sugar land, tx,26420,"houston-the woodlands-sugar land, tx",7,3.6,-3.6,1,1.9,-3.0,0.0,2.1,-0.2
16007,8/11/2018,miami-fort lauderdale-west palm beach, fl,33100,"miami-fort lauderdale-west palm beach, fl",8,0.8,-1.4,2,2.2,-4.3,-0.2,5.9,0.6
16008,8/11/2018,atlanta-sandy springs-roswell, ga,12060,"atlanta-sandy springs-roswell, ga",9,8.6,-4.9,-3,-5.9,9.5,1.2,-0.5,0.8
16009,8/11/2018,boston-cambridge-newton, ma-nh,14460,"boston-cambridge-newton, ma-nh",10,3.9,1.7,-5,-9.6,3.3,0.2,30.2,0.9
16010,8/11/2018,san francisco-oakland-hayward, ca,41860,"san francisco-oakland-hayward, ca",11,3.9,22.8,-3,-9.7,16.5,-0.7,9.4,0.7
16011,8/11/2018,detroit-warren-dearborn, mi,19820,"detroit-warren-dearborn, mi",12,8.8,1.4,-1,-2.7,0.1,-0.1,2.6,0.6
16012,8/11/2018,phoenix-mesa-scottsdale, az,38060,"phoenix-mesa-scottsdale, az",13,5.0,-9.2,-6,-10.9,-0.5,0.9,57.6,0.9
16013,8/11/2018,seattle-tacoma-bellevue, wa,42660,"seattle-tacoma-bellevue, wa",14,14.1,35.5,6,25.0,20.4,-1.6,-1.2,2.8
16014,8/11/2018,minneapolis-st. paul-bloomington, mn-wi,33460,"minneapolis-st. paul-bloomington, mn-wi",15,8.4,-7.4,-4,-9.1,5.6,1.4,50.5,0.4
16015,8/11/2018,riverside-san bernardino-ontario, ca,40140,"riverside-san bernardino-ontario, ca",16,5.4,11.6,-1,-2.1,6.2,-0.4,9.0,2.1
16016,8/11/2018,tampa-st. petersburg-clearwater, fl,45300,"tampa-st. petersburg-clearwater, fl",17,1.5,1.8,0,0.0,2.7,0.1,56.5,0.9
16017,8/11/2018,san diego-carlsbad, ca,41740,"san diego-carlsbad, ca",18,-0.7,29.7,-1,-3.1,17.6,-1.1,-12.5,1.1
16018,8/11/2018,st. louis, mo-il,41180,"st. louis, mo-il",19,10.0,-5.5,-1,-1.7,-6.8,-0.1,20.7,-0.2
16019,8/11/2018,denver-aurora-lakewood, co,19740,"denver-aurora-lakewood, co",20,-1.0,1.9,-1,-3.0,-13.9,-2.1,-1.9,1.9
16020,8/11/2018,baltimore-columbia-towson, md,12580,"baltimore-columbia-towson, md",21,6.6,-5.6,-4,-7.1,-1.9,0.3,-39.1,1.4
16021,8/11/2018,pittsburgh, pa,38300,"pittsburgh, pa",22,4.5,-14.1,-5,-7.4,24.8,2.8,22.9,0.5
16022,8/11/2018,portland-vancouver-hillsboro, or-wa,38900,"portland-vancouver-hillsboro, or-wa",23,1.0,17.1,1,2.8,0.4,-1.6,24.3,0.4
16023,8/11/2018,charlotte-concord-gastonia, nc-sc,16740,"charlotte-concord-gastonia, nc-sc",24,1.2,-1.5,-7,-11.9,-6.1,-0.4,-0.2,-0.8
16024,8/11/2018,orlando-kissimmee-sanford, fl,36740,"orlando-kissimmee-sanford, fl",25,7.7,-7.0,-5,-7.8,3.3,0.8,0.2,1.2
16025,8/11/2018,cleveland-elyria, oh,17460,"cleveland-elyria, oh",26,11.2,-5.4,-8,-12.9,8.3,1.1,1.3,0.6
16026,8/11/2018,cincinnati, oh-ky-in,17140,"cincinnati, oh-ky-in",27,8.4,-8.1,-6,-11.5,0.5,0.8,0.1,0.9
16027,8/11/2018,san antonio-new braunfels, tx,41700,"san antonio-new braunfels, tx",28,1.6,3.6,0,0.0,4.6,0.1,30.1,0.0
16028,8/11/2018,sacramento--roseville--arden-arcade, ca,40900,"sacramento--roseville--arden-arcade, ca",29,2.1,12.7,0,0.0,5.7,-0.7,6.6,0.3
16029,8/11/2018,kansas city, mo-ks,28140,"kansas city, mo-ks",30,7.4,8.1,-5,-8.8,3.8,-0.4,4.5,0.4
16030,8/11/2018,columbus, oh,18140,"columbus, oh",31,9.8,-4.1,-6,-13.6,-0.3,0.4,6.2,1.6
16031,8/11/2018,indianapolis-carmel-anderson, in,26900,"indianapolis-carmel-anderson, in",32,12.4,-4.3,-5,-9.6,19.4,2.1,39.8,0.5
16032,8/11/2018,las vegas-henderson-paradise, nv,29820,"las vegas-henderson-paradise, nv",33,5.9,-7.0,-14,-29.8,12.7,2.2,-20.5,3.1
16033,8/11/2018,austin-round rock, tx,12420,"austin-round rock, tx",34,-4.1,-3.4,-2,-3.8,-6.7,-0.3,48.2,-0.6
16034,8/11/2018,nashville-davidson--murfreesboro--franklin, tn,34980,"nashville-davidson--murfreesboro--franklin, tn",35,-3.9,22.6,-2,-5.3,22.3,0.0,129.9,0.4
16035,8/11/2018,san jose-sunnyvale-santa clara, ca,41940,"san jose-sunnyvale-santa clara, ca",36,17.0,67.6,-1,-3.4,27.0,-4.4,-4.9,2.7
16036,8/11/2018,virginia beach-norfolk-newport news, va-nc,47260,"virginia beach-norfolk-newport news, va-nc",37,5.6,-6.4,-5,-7.8,1.6,0.5,-29.6,0.4
16037,8/11/2018,milwaukee-waukesha-west allis, wi,33340,"milwaukee-waukesha-west allis, wi",38,18.8,-21.5,-3,-6.4,-11.5,1.2,-4.2,1.3
16038,8/11/2018,providence-warwick, ri-ma,39300,"providence-warwick, ri-ma",39,4.2,4.4,-6,-10.7,2.7,-0.2,40.5,0.9
16039,8/11/2018,jacksonville, fl,27260,"jacksonville, fl",40,0.0,9.4,0,0.0,-2.2,-0.8,-8.4,0.2
16040,8/11/2018,oklahoma city, ok,36420,"oklahoma city, ok",41,4.0,-8.4,0,0.0,-13.1,-0.4,-11.1,-0.1
16041,8/11/2018,louisville/jefferson county, ky-in,31140,"louisville/jefferson county, ky-in",42,9.5,-10.1,-6,-12.0,7.6,1.7,8.2,0.9
16042,8/11/2018,memphis, tn-ms-ar,32820,"memphis, tn-ms-ar",43,9.7,-19.9,1,1.8,-12.0,0.7,10.7,1.8
16043,8/11/2018,new orleans-metairie, la,35380,"new orleans-metairie, la",44,3.3,4.3,2,2.9,7.5,0.2,-12.1,-0.5
16044,8/11/2018,richmond, va,40060,"richmond, va",45,8.6,-7.1,-4,-7.1,-1.0,0.5,-18.7,1.0
16045,8/11/2018,buffalo-cheektowaga-niagara falls, ny,15380,"buffalo-cheektowaga-niagara falls, ny",46,8.4,-3.1,-3,-7.5,2.7,0.6,0.9,1.4
16046,8/11/2018,hartford-west hartford-east hartford, ct,25540,"hartford-west hartford-east hartford, ct",47,1.9,-0.5,3,5.2,-4.9,-0.3,11.7,0.3
16047,8/11/2018,raleigh, nc,39580,"raleigh, nc",48,1.3,1.9,2,3.2,0.6,-0.1,1.0,0.8
16048,8/11/2018,birmingham-hoover, al,13820,"birmingham-hoover, al",49,9.5,-14.4,-8,-11.0,12.9,1.8,-6.0,0.1
16049,8/11/2018,rochester, ny,40380,"rochester, ny",50,8.6,-1.9,-1,-2.2,5.7,0.7,-17.4,0.2
16050,8/11/2018,tucson, az,46060,"tucson, az",51,12.0,-15.4,-5,-8.6,-6.6,0.9,-6.9,-0.3
16051,8/11/2018,salt lake city, ut,41620,"salt lake city, ut",52,5.1,-6.2,-4,-11.4,0.7,0.9,-7.1,-0.2
16052,8/11/2018,grand rapids-wyoming, mi,24340,"grand rapids-wyoming, mi",53,10.0,-1.5,-4,-10.5,8.3,1.1,-6.4,1.0
16053,8/11/2018,tulsa, ok,46140,"tulsa, ok",54,-2.1,-3.9,0,0.0,1.6,0.4,7.6,0.2
16054,8/11/2018,albany-schenectady-troy, ny,10580,"albany-schenectady-troy, ny",55,3.7,-7.5,-9,-11.1,12.1,1.1,-3.3,-0.4
16055,8/11/2018,albuquerque, nm,10740,"albuquerque, nm",56,1.7,-7.4,0,0.0,-10.8,-0.3,15.9,0.8
16056,8/11/2018,worcester, ma-ct,49340,"worcester, ma-ct",57,8.6,0.2,-2,-3.7,1.3,0.1,8.7,1.1
16057,8/11/2018,omaha-council bluffs, ne-ia,36540,"omaha-council bluffs, ne-ia",58,9.6,3.5,-11,-26.8,7.3,0.4,6.1,-0.3
16058,8/11/2018,knoxville, tn,28940,"knoxville, tn",59,8.0,-8.4,-12,-16.4,12.6,1.5,4.7,2.2
16059,8/11/2018,bridgeport-stamford-norwalk, ct,14860,"bridgeport-stamford-norwalk, ct",60,1.5,4.8,0,0.0,-22.8,-1.2,-6.2,-0.4
16060,8/11/2018,greenville-anderson-mauldin, sc,24860,"greenville-anderson-mauldin, sc",61,2.6,-7.2,7,11.3,-7.1,0.0,-5.9,-0.1
16061,8/11/2018,new haven-milford, ct,35300,"new haven-milford, ct",62,1.9,-8.2,0,0.0,16.1,1.2,-9.3,-0.6
16062,8/11/2018,north port-sarasota-bradenton, fl,35840,"north port-sarasota-bradenton, fl",63,2.6,-2.4,0,0.0,8.1,0.6,13.4,0.4
16063,8/11/2018,dayton, oh,19380,"dayton, oh",64,13.4,-18.3,-10,-18.5,10.7,2.8,59.8,-0.5
16064,8/11/2018,urban honolulu, hi,46520,"urban honolulu, hi",65,-1.5,15.7,0,0.0,0.8,-1.2,-2.5,1.0
16065,8/11/2018,allentown-bethlehem-easton, pa-nj,10900,"allentown-bethlehem-easton, pa-nj",66,2.3,-9.2,-10,-14.7,-5.1,0.3,-16.3,1.2
16066,8/11/2018,baton rouge, la,12940,"baton rouge, la",67,5.2,23.8,11,18.3,-2.4,-1.6,16.4,-0.2
16067,8/11/2018,columbia, sc,17900,"columbia, sc",68,10.1,-14.8,-8,-11.9,-19.8,-0.4,-24.5,-0.2
16068,8/11/2018,greensboro-high point, nc,24660,"greensboro-high point, nc",69,17.1,-24.7,-12,-15.0,-4.9,1.5,27.6,-0.5
16069,8/11/2018,fresno, ca,23420,"fresno, ca",70,5.2,9.8,-3,-7.0,-3.2,-1.3,29.9,2.7
16070,8/11/2018,little rock-north little rock-conway, ar,30780,"little rock-north little rock-conway, ar",71,9.4,-5.8,-5,-7.7,-8.9,-0.2,-2.5,0.3
16071,8/11/2018,charleston-north charleston, sc,16700,"charleston-north charleston, sc",72,-1.1,0.0,-3,-3.7,15.4,0.9,17.6,1.2
16072,8/11/2018,akron, oh,10420,"akron, oh",73,13.3,-9.2,-4,-7.4,0.8,0.9,-16.6,0.3
16073,8/11/2018,cape coral-fort myers, fl,15980,"cape coral-fort myers, fl",74,-3.3,6.5,-2,-2.1,1.7,-0.2,7.8,1.5
16074,8/11/2018,el paso, tx,21340,"el paso, tx",75,5.7,-20.9,-6,-6.8,8.7,1.7,41.7,0.5
16075,8/11/2018,oxnard-thousand oaks-ventura, ca,37100,"oxnard-thousand oaks-ventura, ca",76,-3.9,16.5,-1,-2.3,10.4,-0.5,23.2,1.3
16076,8/11/2018,colorado springs, co,17820,"colorado springs, co",77,2.7,3.4,-4,-10.0,12.4,0.9,-6.8,-0.2
16077,8/11/2018,madison, wi,31540,"madison, wi",78,1.5,-7.0,-2,-3.8,-11.7,-0.5,22.3,0.2
16078,8/11/2018,bakersfield, ca,12540,"bakersfield, ca",79,3.9,2.0,-3,-6.0,4.9,0.2,-17.0,0.2
16079,8/11/2018,syracuse, ny,45060,"syracuse, ny",80,7.1,-5.0,-5,-7.8,8.4,1.0,-2.6,-1.0
16080,8/11/2018,winston-salem, nc,49180,"winston-salem, nc",81,15.2,-15.9,-15,-18.3,-5.7,0.7,22.7,1.2
16081,8/11/2018,deltona-daytona beach-ormond beach, fl,19660,"deltona-daytona beach-ormond beach, fl",82,6.8,15.4,2,2.8,34.9,1.0,-22.1,0.7
16082,8/11/2018,wichita, ks,48620,"wichita, ks",83,9.6,-13.2,5,9.6,-5.3,0.7,-7.4,-0.7
16083,8/11/2018,toledo, oh,45780,"toledo, oh",84,7.7,-6.3,-7,-13.2,9.9,1.3,-6.0,0.0
16084,8/11/2018,boise city, id,14260,"boise city, id",85,23.0,-25.1,-6,-17.1,-11.7,1.9,38.5,-0.5
16085,8/11/2018,springfield, ma,44140,"springfield, ma",86,1.8,-8.2,-9,-14.1,5.4,1.1,-2.4,0.8
16086,8/11/2018,des moines-west des moines, ia,19780,"des moines-west des moines, ia",87,5.5,3.8,7,11.9,-3.2,-0.5,2.6,0.3
16087,8/11/2018,lakeland-winter haven, fl,29460,"lakeland-winter haven, fl",88,5.5,-5.1,-14,-19.2,16.3,1.6,31.0,0.6
16088,8/11/2018,palm bay-melbourne-titusville, fl,37340,"palm bay-melbourne-titusville, fl",89,1.7,14.6,2,3.4,14.4,0.0,3.6,0.4
16089,8/11/2018,mcallen-edinburg-mission, tx,32580,"mcallen-edinburg-mission, tx",90,3.2,-9.1,11,12.9,-5.3,0.2,-18.5,-0.2
