month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,53053,"pierce, wa",547475,0.0139,0.1526,879,0.072,-0.3249,28,-0.034482759,-0.096774194,1252,0.0229,0.1259,28,-0.4615,-0.6818,360,0.5254,0.1688,1988,-0.0015,0.0524,280.6651926,0.0217,0.1863,1905,0.0063,-0.0833,646665.402,-0.0057,0.1131,2867,0.0199,-0.1015,2.261660978,-0.1664,0.8108
202108,39147,"seneca, oh",119950,-0.0766,0.1995,114,0.14,0.1875,42.5,-0.076086957,-0.494047619,60,-0.2105,0.6667,8,-0.3333,0,40,1,0.25,121,0.0254,0.1524,85.68212422,-0.0229,0.24,1524.5,-0.0265,-0.0555,159454.0814,-0.0743,-0.0325,235,0.078,0.1692,1.061403509,-0.1186,-0.0323
202108,37051,"cumberland, nc",204950,0.0299,-0.0684,425,0.1068,-0.0957,34.5,-0.014285714,-0.31,488,-0.0469,0.4878,28,0.75,0.4,136,0.36,0.2593,1292,-0.0077,0.2166,113.7851459,0.0161,0.105,1850,0,-0.119,247478.3874,-0.0036,0.0083,1717,0.0184,0.1208,3.04,-0.3506,0.7804
202108,8041,"el paso, co",487000,0.0002,0.0587,1081,0.0767,-0.1963,15,0.071428571,-0.53125,1520,-0.013,0.2179,60,0,-0.5833,504,0.26,0.008,1117,0.0508,-0.2318,205.7675296,0.014,0.2318,2606.5,0.0029,-0.1581,680404.4587,0.0038,0.1114,2198,0.0634,-0.2147,1.033302498,-0.0255,-0.0477
202108,34023,"middlesex, nj",429000,0.0094,0.0096,2048,-0.001,-0.0289,35,0.206896552,-0.027777778,1312,-0.0209,-0.0493,36,-0.3571,-0.3077,416,0.1064,-0.1333,2373,-0.0235,2.1224,215.5243751,0.0183,0.1873,1231,0.0258,0.0123,490800.3881,0.0117,0.0257,4421,-0.0132,0.541,1.158691406,-0.0267,0.7983
202108,29101,"johnson, mo",217200,-0.0411,-0.1171,100,0.2346,0.0309,29.5,-0.180555556,-0.397959184,56,-0.3,0.0769,0,,-1,52,0.3,0.3,138,0.104,0.0534,122.06131,0.0043,0.1669,1686,-0.031,-0.1562,261274.7952,-0.0254,-0.0471,238,0.1553,0.0439,1.38,-0.1632,0.0295
202108,28149,"warren, ms",153750,0.025,-0.0682,71,0.127,-0.268,92,0.057471264,0,20,-0.1667,-0.4444,0,,,20,0,0,68,-0.1053,-0.0685,88.63566615,-0.0002,-0.0629,1725.5,0.0314,-0.054,246266.4315,0.0103,0.1861,139,0,-0.1824,0.957746479,-0.2486,0.2052
202108,5143,"washington, ar",342500,0.0074,0.1193,379,0.1381,-0.2626,37,-0.119047619,-0.339285714,300,0.0135,0.1905,4,0,-0.8,112,0.6471,-0.2432,874,0.0368,0.3283,165.6982556,0.0181,0.1962,2011.5,-0.0417,-0.0357,527131.3454,-0.0352,0.2884,1253,0.0655,0.0691,2.306068602,-0.2255,1.0259
202108,5115,"pope, ar",199000,0.0217,0,80,0.1111,-0.4904,35.5,-0.275510204,-0.330188679,72,0.6364,0.2,0,,-1,20,-0.1667,-0.4444,136,0.0794,0.1148,106.4058556,0.0291,0.0932,1687.5,-0.1095,-0.143,273460.2753,-0.0906,0.0933,216,0.0909,-0.2258,1.7,-0.05,0.9229
202108,47145,"roane, tn",269450,0.0782,-0.0542,107,0.019,-0.2411,41.5,0.482142857,-0.439189189,52,-0.35,0.0833,0,,,48,0.0909,0.3333,127,0.1239,0.0325,148.1047165,-0.0035,0.2114,1878,-0.0137,-0.1849,481307.6107,-0.0052,0.2144,234,0.0734,-0.1136,1.186915888,0.1107,0.3146
202108,24001,"allegany, md",122495,-0.02,0.0661,153,0.2439,-0.2234,41,-0.163265306,-0.4875,84,0.2353,0.1053,0,,,40,1,-0.2308,119,-0.1119,1.2037,79.70590539,-0.0382,0.1119,1594,-0.0013,-0.0646,218824.6101,-0.0579,0.106,272,0.0584,0.0837,0.777777778,-0.3117,0.5037
202108,55109,"st. croix, wi",367900,-0.0057,-0.0288,313,0.0399,-0.26,35.5,-0.013888889,-0.354545455,164,-0.0238,0.1714,0,,-1,60,0.0714,0.1538,141,-0.0408,0.0846,183.0587818,-0.0225,0.0803,2007,0.006,-0.0848,442691.7958,-0.0129,0.0126,454,0.0134,-0.179,0.450479233,-0.0379,0.1432
202108,51590,"danville city, va",134500,-0.0324,0.2227,64,0.0847,-0.5152,39,0.392857143,-0.518518519,40,0,0,0,,,16,1,0.3333,69,-0.1786,-0.0548,81.28654971,-0.0735,0.2514,1737,0.017,-0.0456,206427.6448,0.0444,0.1985,133,-0.0699,-0.3512,1.078125,-0.3456,0.5251
202108,18029,"dearborn, in",254900,-0.1207,0.1592,74,0.0423,-0.1294,26.5,-0.053571429,-0.447916667,56,0,0.5556,0,-1,,16,-0.4286,0,55,0.1957,-0.0833,118.7946967,-0.0128,0.1417,1787,-0.0779,0.0561,363855.3659,-0.0389,0.3282,129,0.1026,-0.1103,0.743243243,0.0954,0.0374
202108,17161,"rock island, il",110000,-0.0342,-0.12,780,-0.0127,0.0209,791.5,0.041447368,0.866745283,176,-0.12,0.1579,0,,,268,1.5769,1.68,501,0.0101,0.1109,86.44230769,0,-0.0263,1367,-0.0058,-0.0701,156315.2447,-0.005,-0.1104,1281,-0.0039,0.0543,0.642307692,0.0145,0.052
202108,31055,"douglas, ne",275000,0.0004,-0.1039,715,0.0484,-0.1447,34.5,0.014705882,-0.197674419,756,-0.0258,0.0739,20,0.25,-0.5833,204,-0.0192,0.2143,1756,-0.0694,-0.0457,143.2713568,-0.0056,0.0647,1992,-0.0005,-0.0791,371816.0484,-0.001,-0.0402,2471,-0.0381,-0.0766,2.455944056,-0.3109,0.255
202108,56021,"laramie, wy",407500,-0.0745,0.1164,148,0.1128,-0.4599,23.5,0.068181818,-0.328571429,160,0.1765,-0.1111,8,1,-0.3333,28,0.1667,-0.5333,393,-0.0076,-0.0775,163.0434783,0.0188,0.2014,2503,-0.0938,-0.0562,464696.1126,-0.0061,0.2042,541,0.0227,-0.2271,2.655405405,-0.322,1.1007
202108,1081,"lee, al",338400,0,0.1471,503,0.1725,-0.2825,35.5,-0.065789474,-0.408333333,280,0.0938,0.2069,72,1.25,-0.1,120,0.3043,0.0345,74,-0.039,1.0556,156.91455,0.0007,0.1706,2191,-0.0192,-0.0532,393894.3168,-0.0121,0.1806,577,0.1403,-0.2171,0.147117296,-0.0324,0.0958
202108,48085,"collin, tx",474995,0.0002,0.1586,1161,0.0413,-0.4994,29.5,0.134615385,-0.313953488,1296,-0.2155,-0.0795,104,0.1304,-0.6286,504,0.1351,-0.414,2442,-0.0117,-0.0302,189.4570149,0.0195,0.2158,2569.5,-0.0129,-0.0764,604056.297,-0.0094,0.1737,3603,0.0047,-0.2551,2.103359173,-0.1128,1.0175
202108,23031,"york, me",454500,-0.0328,0.0619,567,0.0347,-0.2327,32,0.28,-0.396226415,424,-0.0275,0.1277,12,0,-0.4,136,-0.15,0.0303,196,0.3243,-0.0711,290.4140669,0.0138,0.1725,1727.5,-0.0072,-0.0014,679104.9687,0.0097,0.0896,763,0.0963,-0.1968,0.345679012,0.0756,0.0602
202108,48215,"hidalgo, tx",262500,0.0096,0.2209,834,0.0183,-0.2997,48,0,-0.435294118,396,0.0102,0.2375,8,-0.7778,-0.6667,176,0.2941,-0.1538,25,0.0417,-0.2424,122.3650424,0.0158,0.1747,2075,-0.0005,0.0257,353941.1062,-0.0016,0.2571,859,0.019,-0.2982,0.029976019,0.0007,0.0023
202108,2170,"matanuska-susitna, ak",374125,0.025,0.2053,350,0.0836,-0.1784,36,0.028571429,-0.320754717,176,-0.1852,0.1282,16,0.3333,0,156,0.3448,0.1143,0,,,198.2171474,0.0043,0.145,2003.5,-0.0062,0.0889,425357.2607,0.0275,0.1926,350,0.0836,-0.1784,0,0,0
202108,41067,"washington, or",572500,-0.0043,0.1295,641,0.0191,-0.3558,30,0.153846154,-0.189189189,800,-0.1667,-0.0566,648,-0.0471,0.1489,368,0.3939,-0.3784,1487,0.0391,-0.0787,281.6662145,-0.0046,0.1672,1993.5,-0.0082,-0.0579,698678.8955,-0.0339,0.142,2128,0.033,-0.1844,2.319812793,0.0448,0.6977
202108,21151,"madison, ky",269450,-0.0017,0.1232,176,0.4194,0.2571,31,-0.03125,-0.311111111,88,-0.2903,0.0476,0,-1,-1,76,0.5833,0.5833,243,-0.0241,-0.0545,141.4791271,0.0343,0.1914,1915.5,-0.0403,-0.067,299736.8048,-0.2366,-0.1707,419,0.1233,0.0554,1.380681818,-0.6274,-0.455
202108,26125,"oakland, mi",372445,-0.0326,-0.0326,2670,0.1015,-0.179,22.5,0.071428571,-0.274193548,2332,-0.0348,-0.0169,68,-0.15,-0.4688,1068,0.1867,-0.1415,581,0.0525,-0.2264,196.7552887,-0.009,0.0942,1901.5,-0.0289,-0.1321,553380.7589,-0.0392,0.0047,3251,0.0924,-0.1879,0.217602996,-0.0101,-0.0133
202108,15007,"kauai, hi",1649500,0.1183,0.843,216,-0.0886,-0.5253,93.5,0.074712644,-0.117924528,60,-0.25,-0.4,8,0,,24,-0.4,-0.5,203,-0.0379,0.5149,841.3461538,0.0256,0.3206,1900,0.0383,0.3305,2489470.713,0.0893,0.3242,419,-0.0647,-0.2886,0.939814815,0.0495,0.6453
202108,53071,"walla walla, wa",482000,-0.0819,0.0711,55,0.0577,-0.4149,48.5,-0.067307692,-0.03,32,0,-0.4667,0,,,16,1,-0.5556,91,-0.0319,-0.1802,218.1116243,0.0052,0.2006,2202,-0.017,-0.0983,698284.6193,0.0254,0.3005,146,0,-0.2878,1.654545455,-0.1531,0.4737
202108,48113,"dallas, tx",371000,-0.0107,-0.0463,2686,0.0533,-0.3926,32.5,0.048387097,-0.35,2240,-0.0444,-0.0106,92,0.0455,-0.303,1144,0.0515,-0.3559,3376,-0.0053,-0.0766,199.7939737,-0.006,0.0414,1906.5,0.0008,-0.0986,650964.0049,-0.0682,-0.0369,6062,0.0199,-0.2496,1.256887565,-0.0741,0.4301
202108,12111,"st. lucie, fl",358825,0.0108,0.3006,719,0.0668,-0.5102,38,0,-0.40625,608,0.0629,-0.0788,44,-0.2143,-0.6452,180,-0.0816,-0.3662,1220,-0.0401,-0.2673,193.7616162,0.0175,0.2725,1885,-0.0042,0.0357,439783.1395,-0.0379,0.2778,1939,-0.0031,-0.3811,1.696801113,-0.189,0.5626
202108,12009,"brevard, fl",361417,0.03,0.1659,1311,0.0853,-0.3718,35.5,0.014285714,-0.398305085,984,-0.0956,0.0696,48,-0.2941,-0.5714,512,0.1327,-0.1409,2451,-0.0137,0.0247,204.9257257,0.0015,0.2015,1773.5,0.0037,-0.0388,497692.8112,-0.0112,0.1753,3762,0.0187,-0.1601,1.869565217,-0.1876,0.7234
202108,16055,"kootenai, id",748250,-0.0407,0.527,595,0.1205,-0.1916,31,0.148148148,-0.162162162,408,-0.0642,0.0303,4,-0.5,-0.9375,296,0.3455,2.0833,752,-0.0396,2.9167,337.9471726,-0.0324,0.4435,2256,-0.0225,0.0162,1252365.796,-0.1394,0.4382,1347,0.0251,0.4515,1.263865546,-0.2107,1.003
202108,46103,"pennington, sd",330450,-0.0278,0.1599,145,0.0741,-0.42,24.5,0.75,-0.455555556,140,-0.2391,0,0,-1,-1,52,0.3,-0.0714,382,0.0241,-0.028,201.490235,0.0526,0.4352,1651.5,-0.1005,-0.2527,434430.3376,-0.0709,-0.0915,527,0.0374,-0.1804,2.634482759,-0.1285,1.0625
202108,39153,"summit, oh",169450,0.027,0.0276,750,0.0791,0.0699,31,0.068965517,-0.311111111,656,-0.1368,0.2615,8,-0.3333,-0.3333,332,0.4068,0.1216,1274,0.0724,0.0176,106.9568452,0.0065,0.0836,1562.5,0.0016,-0.0496,260575.0172,0.055,0.0093,2024,0.0749,0.0364,1.698666667,-0.0107,-0.0874
202108,33017,"strafford, nh",399000,-0.0023,0.2091,168,0.0701,0.0244,24,0.263157895,0.043478261,164,0,0.1081,0,-1,-1,52,0.4444,0.8571,139,0.188,-0.2102,218.9901283,0.0247,0.1631,1797.5,-0.0273,-0.0273,585547.5935,-0.0056,0.2939,307,0.1204,-0.0971,0.827380952,0.0822,-0.2458
202108,13215,"muscogee, ga",159950,0.042,-0.1307,381,0.0583,0.0496,40,0.379310345,-0.230769231,252,-0.1127,0.2857,4,-0.5,-0.75,104,0.3,0.7333,466,-0.0528,9.1304,98.72569959,0.0192,0.0423,1490,0.0185,-0.1481,284643.4613,0.0821,0.104,847,-0.0059,1.0709,1.223097113,-0.1436,1.0964
202108,6037,"los angeles, ca",984000,-0.016,-0.0629,11795,0.0136,-0.0868,49,0,-0.125,7084,-0.0757,-0.0112,328,0.0123,0.0649,2104,0.2705,-0.0915,11106,0.0042,-0.0599,606.3325545,-0.0164,0.0296,1753.5,-0.0138,-0.0522,2453057.64,-0.0262,0.0066,22901,0.009,-0.074,0.941585418,-0.0087,0.0269
202108,13063,"clayton, ga",202750,0.024,0.2288,258,0.0157,-0.2205,26.5,-0.116666667,-0.47,300,0.0135,0.0714,8,-0.6667,-0.6667,56,0.5556,0.0769,596,-0.0197,-0.2587,108.4968665,0.0243,0.2666,1386,0.0161,-0.01,237244.8938,0.0063,0.1619,854,-0.0093,-0.2476,2.310077519,-0.0836,-0.1189
202108,41005,"clackamas, or",652500,-0.0333,0.155,689,0.0503,-0.2815,34.5,0.014705882,-0.265957447,644,-0.125,0.0662,440,-0.1339,0.3415,404,0.6032,-0.2734,1234,-0.0515,-0.0973,291.47019,0.0113,0.2074,2347.5,-0.0219,-0.0367,920464.9221,-0.0228,0.1046,1923,-0.0174,-0.1733,1.791001451,-0.1922,0.3656
202108,28033,"desoto, ms",370450,0.0039,0.1559,199,0.3267,-0.2547,21.5,-0.14,-0.5,228,0.1176,0.5,16,0.3333,-0.8,56,1,-0.0667,777,0.0807,0.0658,137.7899612,0.0254,0.1976,2600,-0.0353,0.0367,384659.8348,0.0123,0.1423,976,0.1231,-0.0201,3.904522613,-0.8888,1.1742
202108,19049,"dallas, ia",368527,-0.0263,0.1171,298,0.1203,-0.2732,63,0,-0.059701493,128,0.0667,-0.1111,108,0.08,0.35,112,0.3333,-0.4615,562,-0.0539,0.3842,235.4818501,0.0097,0.256,1621,-0.0146,-0.0425,442330.2378,-0.0152,0.1506,860,0,0.0539,1.88590604,-0.3472,0.8957
202108,51179,"stafford, va",509500,0.0617,0.1582,272,0.0502,0.3077,31.5,0.3125,-0.25,248,-0.2051,0.3191,12,-0.7273,-0.8,108,0.2857,1.7,475,0.0064,2.2759,185.5750348,0.0304,0.1465,2625,0.0096,0.0011,533000.223,0.0221,0.1172,747,0.0219,1.1161,1.746323529,-0.0761,1.0492
202108,45073,"oconee, sc",362000,0.0647,0.1677,201,0.0101,-0.3069,45.5,0.083333333,-0.464705882,96,-0.2727,-0.04,0,-1,-1,76,0.1875,0.0556,260,0.2037,0.0317,0,,,0,,,577717.7851,0.0811,0.0531,461,0.1108,-0.1494,1.293532338,0.2081,0.4246
202108,18081,"johnson, in",330755,0.0673,0.1489,124,0.0248,-0.2874,32.5,0.120689655,-0.226190476,160,-0.2,-0.0909,4,0,0,52,0.1818,-0.3158,354,0.0231,-0.1631,135.9037896,0.0176,0.1564,2442,0.0427,0.0192,457612.4336,0.1029,0.281,478,0.0236,-0.1993,2.85483871,-0.0047,0.4238
202108,29043,"christian, mo",372450,-0.0571,0.1639,103,-0.0283,-0.4402,32.5,0.083333333,-0.336734694,96,-0.1429,-0.25,0,-1,-1,32,-0.1111,-0.3333,299,-0.0197,-0.2005,140.577413,0.0121,0.1415,2689.5,-0.0926,-0.0284,483350.9284,-0.0606,0.2379,402,-0.0219,-0.2796,2.902912621,0.0256,0.8703
202108,45043,"georgetown, sc",343445,0.0411,0.1452,244,0.0083,-0.5547,75,-0.147727273,-0.503311258,88,0,-0.12,4,-0.5,-0.9474,40,0.6667,-0.6,298,-0.0745,0.0276,202.6695234,-0.0092,0.133,1966.5,-0.0013,0.0676,665872.8366,-0.0632,0.3315,542,-0.039,-0.3532,1.221311475,-0.1093,0.6921
202108,48141,"el paso, tx",247950,-0.0042,0.1508,1110,0.0673,-0.2397,38,-0.11627907,-0.333333333,688,-0.0227,-0.1691,104,-0.6709,-0.4694,176,0.0233,0.0732,496,-0.0899,-0.0659,130.4277861,0.0173,0.1338,1930.5,-0.0225,-0.0064,284916.5222,-0.0012,0.1456,1606,0.0132,-0.1934,0.446846847,-0.0772,0.0831
202108,51680,"lynchburg city, va",222400,-0.0288,0.0596,172,0.0683,-0.1179,38,0.117647059,-0.254901961,132,-0.0294,0.1379,0,-1,,52,0,-0.1875,287,-0.0401,0.0871,122.0895556,-0.0308,0.0597,1780,-0.0022,-0.0022,258171.2836,-0.0496,-0.0414,459,-0.0022,0,1.668604651,-0.1885,0.3148
202108,34037,"sussex, nj",352500,0.0097,0.1194,733,0.0152,-0.1447,45.5,0.166666667,0.166666667,376,-0.0505,-0.1681,16,0.3333,-0.6923,128,-0.0857,0,444,0.0302,87.8,0,,,0,,,463456.203,0.014,0.1069,1177,0.0208,0.3654,0.605729877,0.0088,0.5999
202108,39037,"darke, oh",149700,-0.002,0.1741,94,0.175,-0.338,38,0.52,-0.457142857,60,-0.1176,0.3636,0,,,32,1,-0.1111,117,-0.0714,-0.041,92.44754278,-0.0034,0.2003,1484,-0.0133,-0.094,179321.5864,-0.0557,0.0974,211,0.0243,-0.2008,1.244680851,-0.3303,0.3855
202108,19045,"clinton, ia",79900,0,0.0178,220,0.0092,-0.2143,791.5,0.041447368,1.280979827,44,0,0.1,0,,,24,0,-0.1429,137,-0.0072,-0.0486,63.85969191,0.0453,0.0256,1384,0.0065,-0.0114,115820.9706,0.0276,0.0458,357,0.0028,-0.158,0.622727273,-0.0103,0.1084
202108,42133,"york, pa",264900,-0.0364,-0.0239,637,0.0358,-0.0464,40,-0.047619048,-0.166666667,492,-0.1517,0.1714,40,0.1111,-0.4118,216,0.1489,0.1739,1248,-0.0048,10.8857,136.3228707,-0.0118,0.116,1837,-0.0145,-0.0888,297760.8544,-0.0068,-0.0471,1885,0.0086,1.4386,1.959183673,-0.0798,1.802
202108,1125,"tuscaloosa, al",292472.5,0.0089,0.1253,448,-0.0448,-0.397,50,-0.038461538,-0.137931034,248,0.0164,-0.0746,12,-0.25,-0.75,84,-0.087,-0.2759,504,-0.0382,-0.0473,147.7273936,-0.0268,0.0805,1803.5,0.0329,0.0218,423248.4071,-0.0222,0.1342,952,-0.0413,-0.2516,1.125,0.0077,0.413
202108,1045,"dale, al",148500,-0.066,-0.01,64,0.0159,-0.4961,42,-0.023255814,-0.236363636,28,-0.125,-0.3,0,,,16,0,0,44,0.375,0.4667,90.8723748,0.0276,0.1641,1644,-0.0664,-0.1166,253714.6691,-0.167,0.2711,108,0.1368,-0.3121,0.6875,0.1796,0.4513
202108,55101,"racine, wi",271950,-0.0524,-0.0455,341,0.2724,-0.0313,31,-0.114285714,-0.295454545,292,0.1587,0.2586,0,,-1,144,0.6364,0.2,335,0.0276,-0.0897,140.6203992,-0.0099,0.05,1586.5,0.0235,-0.0078,361637.2594,-0.0477,-0.0067,676,0.138,-0.0611,0.982404692,-0.234,-0.063
202108,8069,"larimer, co",544950,-0.0092,0.1719,616,0.098,-0.4495,32.5,0.015625,-0.322916667,580,-0.1212,-0.1049,36,0,-0.6667,224,0.0769,-0.4955,1183,-0.0429,-0.1327,230.7511081,0.0001,0.2324,2501,-0.0036,-0.0661,705261.2245,0.0055,0.1909,1799,0.0011,-0.2755,1.920454545,-0.2828,0.7015
202108,10005,"sussex, de",472400,0.0137,0.2597,738,-0.0403,-0.4983,56.5,0.153061224,-0.357954545,424,-0.0536,-0.2206,72,-0.2174,-0.6842,136,-0.0556,-0.3929,1493,0.0074,2.9393,214.731666,0.0127,0.216,2017,-0.0015,-0.0049,606577.9252,-0.0074,0.0992,2231,-0.0089,0.2059,2.02303523,0.0959,1.7654
202108,37045,"cleveland, nc",240950,0.0481,0.0957,111,0.2759,0.3059,36,-0.027027027,-0.454545455,72,0,0.2857,0,-1,-1,40,0.25,2.3333,173,-0.0495,0.5043,134.5908143,0.0111,0.195,1689,-0.0315,-0.0968,329411.949,0.063,0.1423,284,0.0558,0.42,1.558558559,-0.5334,0.2056
202108,26073,"isabella, mi",187500,0.0135,0.0714,122,0.0991,-0.2229,38.5,0.1,-0.425373134,72,0.2,0.5,0,,,52,0.4444,0.3,105,-0.0455,0.1798,109.1216327,-0.0163,0.1492,1695,0.0186,-0.1236,219686.0968,-0.0434,-0.0124,227,0.0271,-0.0772,0.860655738,-0.1303,0.2938
202108,48041,"brazos, tx",298500,-0.1033,0.1264,488,0.1349,-0.5738,37,0.057142857,-0.525641026,288,-0.0137,-0.2174,16,-0.4286,-0.3333,92,0.2105,-0.5893,616,-0.1312,0.252,163.2261417,-0.0116,0.1308,1948.5,-0.0619,0.0392,437545.5166,-0.0496,0.2104,1104,-0.0307,-0.3256,1.262295082,-0.3865,0.8326
202108,17195,"whiteside, il",117450,0.0222,0.1293,182,0.0833,-0.2891,71,-0.08974359,-0.193181818,80,0.25,0.4286,0,,,28,-0.3,-0.5333,124,0.0508,-0.1788,79.56912879,0.0627,0.1322,1500,0.0359,0.0067,150313.6891,0.0954,0.0689,306,0.0699,-0.2482,0.681318681,-0.0211,0.0915
202108,45015,"berkeley, sc",369270,-0.015,0.0676,253,0.1145,-0.3595,26,0.3,-0.535714286,236,0.0727,0.1346,72,5,-0.3077,124,0.8235,0.2917,425,0.0095,-0.1344,179.7660561,-0.0091,0.1333,2215.5,-0.0007,-0.073,634237.4588,-0.0922,0.2102,678,0.0463,-0.2348,1.679841897,-0.1748,0.4368
202108,40047,"garfield, ok",147245,-0.0791,-0.1333,154,0.2222,-0.1444,35,-0.186046512,-0.444444444,92,0.15,0.2105,0,,-1,72,1,0.0588,166,0.1857,0.1141,91.90487736,0.0085,0.0232,1673,-0.0643,-0.1309,195510.469,-0.0435,-0.0746,320,0.203,-0.0274,1.077922078,-0.0332,0.2501
202108,34019,"hunterdon, nj",574500,-0.0007,0.0541,479,-0.0439,-0.2935,49,0.139534884,-0.039215686,256,0.0159,-0.0857,4,0,0,96,0.2,-0.1111,373,-0.0557,12.3214,0,,,0,,,837284.4391,-0.0111,0.1965,852,-0.0491,0.2068,0.778705637,-0.0097,0.7374
202108,1055,"etowah, al",229900,0.0218,0.2106,174,-0.0279,-0.3786,37,0.233333333,-0.412698413,100,-0.1379,0.3889,0,,,56,0,-0.2632,22,-0.0435,-0.2143,104.373273,0.0281,0.2339,2074.5,-0.0121,-0.057,274332.8446,0.0401,0.0931,196,-0.0297,-0.3636,0.126436782,-0.0021,0.0264
202108,45019,"charleston, sc",649500,-0.0655,0.0843,983,0.072,-0.5453,37.5,0.013513514,-0.464285714,656,-0.012,-0.1414,64,0.1429,-0.5152,396,0.3026,-0.4176,1111,-0.0203,-0.2915,326.8879628,-0.0728,0.0959,1999,-0.0352,-0.0655,1155781.427,-0.0719,0.2032,2094,0.021,-0.4386,1.130213632,-0.1064,0.405
202108,21101,"henderson, ky",150000,-0.1424,-0.0316,43,0.2286,-0.1887,37,0.947368421,-0.229166667,20,-0.5455,0,0,,,20,0.25,0,46,-0.1786,-0.2698,96.2462477,-0.11,0.0004,1684,-0.0094,-0.1935,214019.2092,-0.0186,-0.0113,89,-0.022,-0.2328,1.069767442,-0.5302,-0.1189
202108,13285,"troup, ga",268240,0.0734,0.0816,139,0.4632,-0.2011,29.5,-0.280487805,-0.508333333,100,0.4706,0.3889,8,-0.5,-0.5,32,3,0.3333,212,0.0291,0.2695,108.607445,0.0245,0.1208,2050.5,0.1866,-0.1207,369881.1647,-0.0453,0.2768,351,0.1661,0.0293,1.525179856,-0.6432,0.5654
202108,40021,"cherokee, ok",207400,0.0375,0.0375,62,-0.0462,-0.4876,52,0.106382979,-0.35,32,0.1429,0,0,,,8,-0.5,-0.6667,86,-0.0947,-0.0227,109.5463147,-0.0311,0.1054,1482,-0.0542,-0.2225,303463.1769,-0.0155,0.1224,148,-0.075,-0.2919,1.387096774,-0.0744,0.6598
202108,31079,"hall, ne",272450,0.0281,0.1357,55,-0.0351,-0.2254,26.5,0.204545455,-0.220588235,28,-0.5333,-0.3636,4,,,20,0.25,0,4,-0.5556,-0.6,0,,,0,,,317015.7451,0.0316,0.0359,59,-0.1061,-0.2716,0.072727273,-0.0852,-0.0681
202108,29021,"buchanan, mo",116450,-0.0123,-0.1178,165,0.1224,0.0443,40.5,0.125,-0.301724138,100,0,0.0417,0,,,68,0.2143,0.1333,155,-0.0127,-0.0882,85.26330698,0.0166,0.0356,1476,0.025,-0.1318,178594.1166,-0.0282,-0.1427,320,0.0526,-0.0244,0.939393939,-0.1286,-0.1366
202108,50023,"washington, vt",289600,-0.0343,-0.0343,131,0.0155,-0.3641,43,0.303030303,-0.385714286,64,-0.3043,-0.2,0,,-1,32,0,0.1429,107,0.0288,-0.2671,176.3214905,-0.0218,0.0684,1708,-0.0035,-0.0511,443831.3566,-0.0206,0.1203,238,0.0215,-0.3239,0.816793893,0.0106,0.1081
202108,19163,"scott, ia",239450,-0.0755,-0.19,702,0.0588,-0.0317,205,-0.727755644,-0.516509434,216,0.0189,0.102,4,,0,128,0.4545,0.5238,709,-0.0166,0.0396,132.3529801,-0.0275,-0.0225,1714.5,0.0062,-0.0919,295129.6819,-0.0148,-0.0786,1411,0.0195,0.0028,1.00997151,-0.0775,0.0693
202108,28067,"jones, ms",199450,0.0787,0.0525,63,0.1455,-0.3152,31.5,0.016129032,-0.58,40,0.25,0.4286,0,,,16,0.3333,0,66,-0.1429,1.2,88.39602885,0.0227,0.2203,1926,-0.0133,0.0228,245460.0538,0.0091,0.0284,129,-0.0227,0.0574,1.047619048,-0.3524,0.7215
202108,29095,"jackson, mo",239750,-0.0406,-0.0953,1173,0.1203,0.0335,36,0.028571429,-0.217391304,976,0.0427,0.2642,44,0.2222,0.1,564,0.1463,0.5,2199,-0.013,0.0442,144.26449,0.0065,0.0516,1680,-0.0278,-0.1232,330976.3824,-0.022,-0.0279,3372,0.0296,0.0404,1.874680307,-0.2533,0.0192
202108,4019,"pima, az",359900,0.0283,0.1074,1304,0.1232,-0.1347,33,0,-0.29787234,1312,0.131,0.1756,64,0.1429,-0.6098,552,0.2212,0.2778,2245,-0.0239,-0.1234,198.7846107,-0.0013,0.1616,1847,0.0038,-0.0733,493377.5954,-0.0162,0.0435,3549,0.0254,-0.1276,1.721625767,-0.2594,0.0222
202108,42051,"fayette, pa",183450,-0.0592,0.1466,261,0.1106,-0.1792,54.5,-0.026785714,-0.31875,116,0.16,0.1154,0,-1,,72,0.2,-0.0526,176,-0.0588,-0.3043,53.41020752,-0.0915,-0.149,1215.5,-0.0322,-0.0847,261005.8684,-0.0481,0.1187,437,0.0355,-0.2347,0.674329502,-0.1214,-0.1213
